,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,predicted_breed
766,708853462201716736,2016-03-13 03:13:29 +0000,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood),8,10,Lucy,711,1906,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,pomeranian
769,708810915978854401,2016-03-13 00:24:26 +0000,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,10,10,Mister,7568,17551,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,pekinese
770,708711088997666817,2016-03-12 17:47:45 +0000,This is Smokey. He really likes tennis balls. 11/10,11,10,Smokey,793,2714,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,old english sheepdog
771,708469915515297792,2016-03-12 01:49:25 +0000,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,11,10,Bobble,890,3269,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,standard poodle
773,708356463048204288,2016-03-11 18:18:36 +0000,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,10,10,Oliver,1462,3839,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,saluki
774,708349470027751425,2016-03-11 17:50:48 +0000,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,11,10,River,802,2504,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,redbone
775,708149363256774660,2016-03-11 04:35:39 +0000,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,10,10,Jebberson,1676,4535,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,pug
777,708119489313951744,2016-03-11 02:36:57 +0000,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,9,10,Cooper,1061,2858,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,shih-tzu
778,708109389455101952,2016-03-11 01:56:49 +0000,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,10,10,Remington,588,2057,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,toy poodle
780,707995814724026368,2016-03-10 18:25:30 +0000,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,12,10,Farfle,1220,3307,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,border collie
781,707776935007539200,2016-03-10 03:55:45 +0000,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,11,10,Sadie,1028,3489,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,pembroke
784,707693576495472641,2016-03-09 22:24:31 +0000,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,7,10,Jiminus,1086,3645,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,labrador retriever
786,707610948723478529,2016-03-09 16:56:11 +0000,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,12,10,Harper,6982,18020,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,golden retriever
787,707420581654872064,2016-03-09 04:19:44 +0000,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,4,10,Keurig,757,2425,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,labrador retriever
791,707315916783140866,2016-03-08 21:23:50 +0000,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,10,10,Finnegus,698,2626,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,lakeland terrier
792,707297311098011648,2016-03-08 20:09:54 +0000,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,10,10,Cassie,869,2936,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,labrador retriever
793,707038192327901184,2016-03-08 03:00:15 +0000,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,10,10,Kathmandu,872,2338,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,bedlington terrier
795,706901761596989440,2016-03-07 17:58:08 +0000,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10,3,10,Elliot,654,2201,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,german shepherd
799,706538006853918722,2016-03-06 17:52:42 +0000,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with",11,10,Oliver,1536,3681,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,whippet
800,706346369204748288,2016-03-06 05:11:12 +0000,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell,12,10,Koda,1001,3662,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,miniature pinscher
803,706265994973601792,2016-03-05 23:51:49 +0000,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort",11,10,Kara,996,2899,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,beagle
804,706153300320784384,2016-03-05 16:24:01 +0000,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski),13,10,Layla,420,1593,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,golden retriever
805,705975130514706432,2016-03-05 04:36:02 +0000,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper,10,10,Adele,804,3306,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,pug
806,705970349788291072,2016-03-05 04:17:02 +0000,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10,12,10,Lucy,971,3344,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,labrador retriever
808,705442520700944385,2016-03-03 17:19:38 +0000,This is Cooper. He only wakes up to switch gears. 12/10 helpful af,12,10,Cooper,1797,4742,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,golden retriever
809,705239209544720384,2016-03-03 03:51:44 +0000,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho,11,10,Jimothy,818,3193,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,pembroke
810,705223444686888960,2016-03-03 02:49:06 +0000,This is Bode. He's a heavy sleeper. 9/10,9,10,Bode,878,2745,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,golden retriever
811,705102439679201280,2016-03-02 18:48:16 +0000,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth,10,10,Terrenth,560,2291,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,golden retriever
812,705066031337840642,2016-03-02 16:23:36 +0000,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af,12,10,Reese,659,2314,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,italian greyhound
814,704347321748819968,2016-02-29 16:47:42 +0000,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper,10,10,Ralphson,385,1685,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,pembroke
822,703382836347330562,2016-02-27 00:55:11 +0000,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well,12,10,Charlie,1245,3736,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,kuvasz
823,703356393781329922,2016-02-26 23:10:06 +0000,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10,9,10,Socks,421,2031,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,kuvasz
827,702932127499816960,2016-02-25 19:04:13 +0000,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet,6,10,Chip,788,2764,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,sussex spaniel
829,702598099714314240,2016-02-24 20:56:55 +0000,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper",11,10,Sansa,3573,11025,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,old english sheepdog
834,701981390485725185,2016-02-23 04:06:20 +0000,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10,12,10,Fiji,1077,3669,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,cougar
836,701889187134500865,2016-02-22 21:59:57 +0000,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo,11,10,Bilbo,1501,3797,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,norwegian elkhound
837,701601587219795968,2016-02-22 02:57:08 +0000,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet,10,10,Coopson,500,2225,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,gordon setter
839,700890391244103680,2016-02-20 03:51:05 +0000,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10,11,10,Chet,626,2368,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,labrador retriever
840,700796979434098688,2016-02-19 21:39:54 +0000,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel,7,10,Daniel,1043,2587,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,chow
842,700518061187723268,2016-02-19 03:11:35 +0000,This is Vincent. He's the man your girl is with when she's not with you. 10/10,10,10,Vincent,871,2808,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,kelpie
843,700462010979500032,2016-02-18 23:28:52 +0000,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10,6,10,Murphy,1962,4421,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,miniature poodle
844,700167517596164096,2016-02-18 03:58:39 +0000,This is Dotsy. She's stuck as hell. 10/10,10,10,Dotsy,813,2826,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,malamute
847,700062718104104960,2016-02-17 21:02:13 +0000,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10,6,10,Eazy,756,2814,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,dalmatian
848,700029284593901568,2016-02-17 18:49:22 +0000,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10,10,10,Coops,634,2204,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,golden retriever
849,700002074055016451,2016-02-17 17:01:14 +0000,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10,9,10,Thumas,1462,3528,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,pembroke
850,699801817392291840,2016-02-17 03:45:29 +0000,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper,11,10,Cooper,1048,3250,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,beagle
854,699691744225525762,2016-02-16 20:28:06 +0000,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10",5,10,Dave,5001,10928,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy poodle
855,699446877801091073,2016-02-16 04:15:05 +0000,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10",12,10,Archie,2846,6331,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,toy poodle
860,699088579889332224,2016-02-15 04:31:20 +0000,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10,3,10,Charl,684,2381,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,chow
863,698989035503689728,2016-02-14 21:55:47 +0000,This is Oliver. He does toe touches in his sleep. 13/10 precious af,13,10,Oliver,1072,3613,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,great pyrenees
866,698710712454139905,2016-02-14 03:29:49 +0000,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles,10,10,Cuddles,750,2640,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,pomeranian
867,698703483621523456,2016-02-14 03:01:06 +0000,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet,7,10,Rusty,412,1548,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden retriever
869,698549713696649216,2016-02-13 16:50:04 +0000,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude,9,10,Claude,672,2470,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature pinscher
870,698355670425473025,2016-02-13 03:59:01 +0000,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need,10,10,Jessiga,490,1993,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,boston bull
871,698342080612007937,2016-02-13 03:05:01 +0000,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21),11,10,Maximus,1034,2419,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,golden retriever
872,698262614669991936,2016-02-12 21:49:15 +0000,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup,11,10,Franklin,2187,5065,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,italian greyhound
874,697990423684476929,2016-02-12 03:47:39 +0000,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose,11,10,Doug,1406,3504,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,bernese mountain dog
878,697575480820686848,2016-02-11 00:18:49 +0000,This is Ole. He's not sure how to gravity. 8/10,8,10,Ole,551,2178,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,collie
882,697270446429966336,2016-02-10 04:06:43 +0000,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10,10,10,Bentley,2027,4978,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,chihuahua
885,697242256848379904,2016-02-10 02:14:42 +0000,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor,10,10,Oakley,729,2687,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pembroke
886,696900204696625153,2016-02-09 03:35:31 +0000,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days,12,10,Rosie,1118,3409,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,newfoundland
889,696754882863349760,2016-02-08 17:58:03 +0000,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10,10,10,Reptar,388,1573,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,blenheim spaniel
892,696405997980676096,2016-02-07 18:51:43 +0000,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb,7,10,Berb,1240,3430,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,pomeranian
894,695794761660297217,2016-02-06 02:22:53 +0000,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal,13,10,Wyatt,850,3401,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,walker hound
898,695074328191332352,2016-02-04 02:40:08 +0000,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt,11,10,Lorenzo,1204,3033,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever
900,694905863685980160,2016-02-03 15:30:43 +0000,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10,10,10,Archie,1021,2954,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,samoyed
901,694669722378485760,2016-02-02 23:52:22 +0000,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead,12,10,Phil,15743,38083,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,labrador retriever
906,694183373896572928,2016-02-01 15:39:48 +0000,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10,9,10,Lola,1012,3138,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker spaniel
907,694001791655137281,2016-02-01 03:38:15 +0000,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10,11,10,Chester,1127,3614,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,afghan hound
909,693942351086120961,2016-01-31 23:42:03 +0000,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior,10,10,Kobe,404,1845,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,german shepherd
914,693486665285931008,2016-01-30 17:31:20 +0000,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8),11,10,Lincoln,683,1889,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker spaniel
915,693280720173801472,2016-01-30 03:52:58 +0000,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10,10,10,Sadie,1358,3588,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,chihuahua
916,693267061318012928,2016-01-30 02:58:42 +0000,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear),12,10,Oscar,894,2546,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,toy poodle
917,693231807727280129,2016-01-30 00:38:37 +0000,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh",9,10,Bodie,800,3057,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden retriever
918,693155686491000832,2016-01-29 19:36:08 +0000,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker,12,10,Dunkin,3493,8423,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla
920,693095443459342336,2016-01-29 15:36:45 +0000,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper,10,10,Milo,504,2002,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,pug
922,692905862751522816,2016-01-29 03:03:25 +0000,This is Wally. He's being abducted by aliens. 10/10 poor pupper,10,10,Wally,955,2600,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden retriever
926,692568918515392513,2016-01-28 04:44:32 +0000,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug,12,10,Chester,1674,4637,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,shetland sheepdog
927,692535307825213440,2016-01-28 02:30:58 +0000,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat,10,10,Amber,1480,3404,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,mexican hairless
929,692158366030913536,2016-01-27 01:33:08 +0000,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup,10,10,Edgar,868,2296,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard
930,692041934689402880,2016-01-26 17:50:29 +0000,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim),13,10,Teddy,1386,3629,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,irish setter
931,692017291282812928,2016-01-26 16:12:33 +0000,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10,9,10,Kingsley,1044,3055,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden retriever
934,691675652215414786,2016-01-25 17:35:00 +0000,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both,10,10,Richie,552,2072,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,cardigan
937,691444869282295808,2016-01-25 02:17:57 +0000,This is Bailey. She likes flowers. 12/10,12,10,Bailey,927,2829,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow
942,690932576555528194,2016-01-23 16:22:17 +0000,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10,12,10,Buddy,1113,3501,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,miniature pinscher
943,690728923253055490,2016-01-23 02:53:03 +0000,This is Vinscent. He was just questioned about his recent credit card spending. 8/10,8,10,Vinscent,569,2314,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,great pyrenees
944,690649993829576704,2016-01-22 21:39:24 +0000,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af,11,10,Hazel,304,1396,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden retriever
945,690597161306841088,2016-01-22 18:09:28 +0000,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica,11,10,Lolo,656,2097,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden retriever
946,690400367696297985,2016-01-22 05:07:29 +0000,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend",10,10,Eriq,494,1992,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,pembroke
947,690374419777196032,2016-01-22 03:24:22 +0000,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10,11,10,Phred,942,3473,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,leonberg
949,690348396616552449,2016-01-22 01:40:58 +0000,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy),12,10,Oddie,557,1603,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden retriever
956,689877686181715968,2016-01-20 18:30:32 +0000,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working,9,10,Durg,1296,3219,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden retriever
958,689659372465688576,2016-01-20 04:03:02 +0000,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky,8,10,Ricky,4252,11087,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,chihuahua
959,689623661272240129,2016-01-20 01:41:08 +0000,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper,10,10,Lucy,710,2389,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute
962,689517482558820352,2016-01-19 18:39:13 +0000,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup,12,10,Carl,1564,3621,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow
965,689280876073582592,2016-01-19 02:59:01 +0000,This is Herald. He wants you to know he could steal your girl at any moment. 10/10,10,10,Herald,785,2131,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,pembroke
966,689255633275777024,2016-01-19 01:18:43 +0000,This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer),10,10,Ferg,1173,2733,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,bernese mountain dog
972,688894073864884227,2016-01-18 01:22:00 +0000,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable,7,10,Hamrick,763,2378,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,pembroke
976,688547210804498433,2016-01-17 02:23:42 +0000,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10,9,10,Fr,766,2783,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,yorkshire terrier
977,688211956440801280,2016-01-16 04:11:31 +0000,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann),13,10,Derby,914,2371,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,labrador retriever
979,688064179421470721,2016-01-15 18:24:18 +0000,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10,11,10,Kilo,392,1830,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden retriever
981,687826841265172480,2016-01-15 02:41:12 +0000,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly,12,10,Louis,1242,2913,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,labrador retriever
983,687732144991551489,2016-01-14 20:24:55 +0000,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h),11,10,Ember,717,1881,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden retriever
986,687494652870668288,2016-01-14 04:41:12 +0000,This is Marq. He stole this car. 7/10 wtf Marq?,7,10,Marq,626,2046,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,afghan hound
988,687476254459715584,2016-01-14 03:28:06 +0000,This is Curtis. He's a fluffball. 11/10 would snug this pupper,11,10,Curtis,589,2108,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature pinscher
989,687460506001633280,2016-01-14 02:25:31 +0000,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10,10,10,Kramer,590,2179,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden retriever
990,687399393394311168,2016-01-13 22:22:41 +0000,This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33),10,10,Barry,684,2027,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,old english sheepdog
991,687317306314240000,2016-01-13 16:56:30 +0000,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible,11,10,Tyrone,10012,21468,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,labrador retriever
995,686947101016735744,2016-01-12 16:25:26 +0000,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly,11,10,Jackson,3470,9191,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden retriever
999,686683045143953408,2016-01-11 22:56:10 +0000,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper,11,10,Mona,880,2995,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,cardigan
1000,686618349602762752,2016-01-11 18:39:05 +0000,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing,11,10,Olivia,1486,3925,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden retriever
1007,686050296934563840,2016-01-10 05:01:51 +0000,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of,11,10,Fl,805,2353,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,pembroke
1010,686003207160610816,2016-01-10 01:54:44 +0000,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare,3,10,Hammond,698,1943,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle
